sentence_index,agent,
1932,all the company,
1932,Royal Ozma,
1933,all the company twelve monkeys,
1933,twelve monkeys,
1933,twelve monkeys,
1933,twelve monkeys,
1933,twelve monkeys,
1933,twelve monkeys,
1934,the monkeys,
1935,Royal Ozma,
1935,Glinda the Sorceress the Good,
1935,Glinda the Sorceress the Good,
1936,The Magic Flower,
1936,Trot,
1937,Royal Ozma,
1937,Royal Ozma,
1938,Bill Weedles,
1939,Royal Ozma,
1939,Royal Ozma,
1939,Royal Ozma,
1939,Royal Ozma,
1940,Royal Ozma,
1940,by Glinda the Sorceress and Glinda the Sorceress 's maidens,
1940,a girl,
1940,by Glinda the Sorceress,
1941,Royal Ozma,
1941,by Glinda the Sorceress and her maidens from,
1941,Royal Ozma,
1941,Royal Ozma,
1941,those,
1942,the Wizard Fox and Dorothy the Lamb the Lamb,
1942,Royal Ozma,
1942,Royal Ozma,
1942,Royal Ozma,
1942,Royal Ozma,
1942,the Wizard Fox and Dorothy the Lamb the Lamb,
1942,those dear little monkeys,
1943,the Wizard Fox,
1944,I,
1944,it,
1945,you,
1946,I,
1946,I.,
1946,I,
1946,Royal Ozma,
1947,I,
1947,you,
1947,I,
1947,you,
1948,he,
1948,he,
1948,he,
1949,her,
1950,creatures,
1950,her,
1951,her,
1951,he,
1951,creatures,
1951,creatures,
1952,he,
1952,he,
1952,any living creatures,
1952,creatures,
1953,you,
1953,I,
1953,their,
1954,the Ruler of Oz,
1954,us,
1955,you,
1955,us,
1955,us,
1955,us,
1956,I,
1957,I,
1957,I,
1958,you,
1959,the two strange magicians,
1959,us,
1960,I,
1962,us,
1962,I,
1962,us,
1962,us,
1963,Royal Ozma,
1964,your,
1964,what,
1965,the Wizard Fox,
1965,ter'ble word,
1965,ter'ble word,
1965,the Wizard Fox,
1965,the Wizard Fox,
1965,we,
1966,them,
1966,them,
1966,them,
1967,the Wizard Fox,
1967,the Wizard Fox,
1968,Royal Ozma,
1970,Dorothy the Lamb,
1970,Dorothy the Lamb,
1970,the Wizard Fox,
1970,the Wizard Fox,
1971,these magicians,
1971,these magicians,
1971,these magicians,
1972,us,
1972,the Cowardly Lion and the Hungry Tiger,
1973,Royal Ozma,
1973,Royal Ozma,
1974,The sound,
1974,The sound,
1974,the Cowardly Lion and the Hungry Tiger,
1975,Royal Ozma,
1975,Royal Ozma,
1975,Royal Ozma,
1975,the Cowardly Lion and the Hungry Tiger,
1976,the Cowardly Lion and the Hungry Tiger,
1977,Dorothy the Lamb,
1978,the Wizard Fox,
1978,the Wizard Fox,
1978,the Wizard Fox,
1978,you,
1980,the Hyup boy,
1981,"Kiki Aru , the Hyup boy",
1981,the bubbling water,
1982,him,
1982,him,
1982,him,
1982,him,
1983,him,
1983,him,
1984,him,
1984,him,
1984,Royal Ozma and the Wizard Fox and Dorothy the Lamb,
1984,the two great beasts,
1985,him,
1985,him,
1986,him,
1986,a baby,
1986,him,
1986,him,
1986,"Dorothy the Lamb , who seized him 's hand and led him to a seat beside Dorothy the Lamb on the bench",
1986,Dorothy the Lamb,
1986,Dorothy the Lamb,
1987,I,
1987,I,
1989,you,
1989,you,
1989,Do not you know,
1989,Do not you know,
1989,I. you shook you 's head,
1989,you,
1990,you,
1991,you,
1991,you,
1992,the Wizard Fox,
1993,He,
1993,He,
1994,He,
1994,He,
1994,He,
1995,Royal Ozma,
1996,us,
1996,us,
1997,him,
1997,Dorothy the Lamb,
1998,the Wizard,
1999,such a young boy,
2000,the Wizard,
2000,him,
2000,the Wizard,
2001,we,
2001,Royal Ozma,
2003,The Wizard Fox,
2003,The Wizard Fox,
2003,The Wizard Fox,
2003,you,
2005,Roquat of the Rocks the Nomes,
2005,Roquat of,
2005,Roquat of,
2005,the Nomes,
2005,Roquat of the Rocks the Nomes,
2005,the Nomes,
2005,Dorothy the Lamb,
2007,the Nomes,
2007,the Nomes,
2008,he,
2008,he,
2009,he,
2009,he,
2010,he,
2010,he,
2010,he,
2011,all Oz,
2012,he,
2013,He,
2013,He,
2013,He,
2014,He,
2014,He,
2015,He,
2016,He,
2017,you,
2017,the Wizard Fox,
2018,you,
2019,Dorothy the Lamb,
2020,you,
2020,you,
2021,you,
2021,you,
2022,you,
2022,the girl,
2023,you,
2023,you,
2024,Royal Ozma,
2025,Roquat of the Rocks,
2025,Roquat of the Rocks,
2028,I,
2029,I,
2029,I,
2031,we,
2031,I,
2032,the wicked old Nomes,
2032,he,
2033,us,
2033,he,
2034,Royal Ozma,
2034,us,
2034,us,
2035,he,
2036,he,
2036,he,
