sentence_index,agent,
1937,the Cowardly Lion,
1937,the Cowardly Lion,
1937,the others,
1938,the Cowardly Lion,
1938,the Cowardly Lion,
1938,the wild denizens of the forest,
1939,an enormous leopard,
1939,an enormous leopard,
1939,an enormous leopard,
1941,Trot,
1943,you,
1943,nothing,
1944,at that leopard 's impudence,
1945,He,
1946,He,
1946,my pink brains,
1946,He,
1947,Trot,
1947,He,
1948,"Ojo the Munchkin , the Munchkin boy",
1949,They,
1949,They,
1951,Betsy Bobbin,
1951,Betsy Bobbin,
1952,you,
1952,Glinda the Sorceress,
1953,you,
1954,he,
1954,he,
1955,I,
1955,I,
1955,I,
1956,the Wizard of Oz,
1957,our,
1957,ferocious beasts,
1957,that,
1958,our,
1958,the Scarecrow of Oz,
1959,any of our,
1959,ferocious beasts,
1959,that,
1959,the Cowardly Lion,
1959,our our,
1960,The Glass Cat,
1960,the Frogman,
1961,The beasts,
1961,we,
1964,The Wizard of Oz,
1965,Glinda the Sorceress,
1965,Glinda the Sorceress,
1966,She,
1966,Uncle Henry,
1966,Uncle Henry,
1966,"Uncle Henry , who had been carrying her wicker box",
1966,She,
1966,She,
1967,She,
1967,She,
1967,She,
1969,a tiger,
1970,Trot,
1970,Trot,
1971,They,
1971,They,
1972,Everyone,
1973,the Scarecrow of Oz,
1974,Cap'n Bill,
1975,the Frogman,
1975,the Frogman,
1977,we,
1977,Ojo the Munchkin the Lucky,
1978,we,
1978,we,
1978,the little Wizard of Oz,
1978,that tree,
1978,we,
1980,Betsy Glinda,
1980,Betsy Glinda,
1980,Betsy Glinda,
1980,Betsy Glinda,
1980,handed the mirror to the little Wizard of Oz,
1980,Betsy Glinda,
1981,Most of them,
1981,despair,
1981,the Sorceress,
1982,The Wizard of Oz,
1982,over The Wizard of Oz 's shoulders,
1983,the Scarecrow of Oz and the Shaggy Man,
1984,The tiger,
1984,The tiger,
1985,The gray wolf,
1986,It,
1986,It,
1987,They,
1987,They,
1989,Button Bright,
1989,the wolf 's cries of rage,
1990,Button Bright,
1991,Button Bright 's face,
1991,Button Bright,
1991,Button Bright,
1992,he,
1992,he,
1992,he,
1992,he,
1993,Both the beasts,
1994,Button Bright,
1994,Button Bright 's pockets,
1995,Glinda the Sorceress,
1995,the Glass Cat,
1995,the Glass Cat,
1996,Glinda the Sorceress,
1998,The Glass Cat,
1998,The Glass Cat,
1999,The Wizard of Oz,
2000,those,
2001,him,
2001,those,
2001,who,
2001,him,
2001,The Glass Cat,
2002,we,
2002,She,
2002,I,
2002,She,
2004,I,
2004,Glinda the Sorceress,
2005,Only Glinda the Sorceress 's magic,
2006,Glinda the Sorceress,
2007,he,
2009,I,
2009,by the magic of the Flathead Su - dic,
2011,Queen Coo - ee - oh,
2011,Queen Coo - ee - oh,
2011,Queen Coo - ee - oh,
2011,Queen Coo - ee - oh,
2011,Queen Coo - ee - oh,
2012,They,
2012,the witchcraft,
2013,by They,
2015,The Diamond Swan,
2015,The Diamond Swan,
2016,The Diamond Swan,
2017,them,
2018,The Flatheads,
2018,The Flatheads,
2018,The Flatheads,
2019,All the Skeezers,
2020,them,
2020,the Diamond Swan,
2020,the Diamond Swan,
2020,the Diamond Swan,
2020,the Diamond Swan,
2022,another Skeezer,
2023,a third,
2024,the last one of them,
2025,it,
2025,them,
2026,the moon,
2027,Ervic,
2028,Ervic,
2029,his companions,
2030,Ervic,
2031,Ervic,
2031,Ervic,
2031,Ervic,
2031,Ervic,
2032,a tiny goldfish,
2033,A silverfish,
2033,a bronzefish,
2034,The three fish,
2035,Queen Coo,
2035,Queen Coo,
2035,a tiny goldfish,
2036,his,
2039,I,
2039,I,
2039,I,
2040,We,
2040,Coo - ee - oh,
2040,Coo - ee - oh,
2040,the bronzefish,
2041,We,
2042,you,
2042,you,
2042,you,
2042,you,
2042,the dangers,
2043,you,
2043,us,
2043,you,
2044,us,
2045,us,
2045,you,
2045,the silverfish,
2046,us,
2046,you,
2047,we,
2047,I,
2049,I,
2050,I,
2050,we,
2052,we,
2053,your,
2053,we,
2053,your,
2053,we,
2053,we,
2054,we,
2055,the strain,
2056,your boat,
2056,your boat,
2057,the fishes,
2057,the fishes,
2057,the iron boat 's prow,
2058,Ervic,
2058,Ervic,
2059,the fishes,
2059,the silverfish,
2059,the Su - dic,
2060,he,
2060,he,
2060,a copper kettle,
2060,he,
2061,he,
2061,he,
2061,the,
2061,he,
2061,we three,
2061,he,
2062,We,
2063,you,
2063,me,
2065,me,
2065,me,
2066,me,
2066,me,
2066,me,
2066,the copper kettle,
2067,he,
2068,he is comrades,
2069,he,
2069,he,
2070,the three fishes,
2071,he,
2071,he,
2071,he,
2073,you,
2073,a path,
2074,a path,
2075,you,
2075,we,
2076,you,
2076,you,
2077,The goldfish,
2077,Ervic,
2077,Ervic,
2077,Ervic,
2078,Ervic,
2078,comrades,
2078,comrades,
2078,Ervic,
2078,Ervic,
2079,Ervic,
2079,Ervic,
2079,by tall weeds,
2080,Ervic,
2081,Ervic,
2082,Ervic,
2083,Ervic,
2085,No farmer,
2085,No farmer,
2086,Who,
2086,Who,
2087,Ervic,
2088,Ervic,
2088,the gate,
2088,Ervic,
2088,Ervic,
2088,Ervic,
2089,Glinda the Sorceress and her followers of the Rescue Expedition,
2090,Glinda the Sorceress and her followers of the Rescue Expedition,
2090,Glinda the Sorceress and her followers of the Rescue Expedition,
2090,Glinda the Sorceress and her followers of the Rescue Expedition,
2091,Glinda the Sorceress and her followers of the Rescue Expedition,
2091,the Wizard of Oz,
2091,Glinda the Sorceress and her followers of the Rescue Expedition,
2092,I,
2093,our,
2093,our,
2093,our,
2094,the Shaggy Man,
2095,the Shaggy Man,
2096,The others,
2096,our,
2096,Glinda the Sorceress Glinda the Sorceress herself,
2096,our,
2096,the line of palm trees,
2098,even the Glass Cat,
2098,even the Glass Cat,
2099,the Flatheads,
2100,the Scarecrow of Oz,
2101,the Emperor of the Winkiesthe Winkies,
2101,the Emperor of the Winkiesthe Winkies,
2101,axe,
2101,the Emperor of the Winkies,
2101,the Emperor of the Winkiesthe Winkies,
2101,they,
2104,by a more brilliant sight,
2104,the Diamond Swan,
2104,the amethyst eyes,
2105,Glinda the Sorceress,
2105,the haughty and wicked witch,
2105,the haughty and wicked witch,
2105,the haughty and wicked witch,
2105,the haughty and wicked witch,
2106,the haughty and wicked witch,
2106,the haughty and wicked witch,
2106,the Frogman,
2107,Trot,
2108,- dic,
2108,The Flathead Su - dic,
2109,I,
2110,us,
2110,us,
2110,her,
2110,her,
2110,the Wizard of Oz,
2111,I,
2111,the Diamond Swan,
2112,anyone,
2112,Coo,
2115,the Scarecrow of all Oz,
2117,a swan,
2117,a swan,
2117,a swan,
2117,a swan,
2117,the sparkling bird,
2118,the sparkling bird,
2119,the sparkling bird,
2119,the Wizard of Oz,
2121,the,
2121,Coo - ee - oh,
2124,you,
2125,Glinda the Sorceress,
2125,my,
2125,us,
2126,us,
2126,Glinda the Sorceress,
2128,we,
2129,my,
2129,my,
2130,my,
2130,my,
2132,Button Bright,
2133,Betsy Bobbin,
2133,we,
2133,we,
2134,the Scarecrow of Oz,
2135,Uncle Henry,
2135,Uncle Henry,
2135,Uncle Henry,
2135,Uncle Henry,
2135,the Scarecrow of OzOz,
2135,the Scarecrow of OzOz,
2135,the Scarecrow of Oz,
2136,Glinda the Sorceress,
2136,Glinda the Sorceress,
2137,it,
2137,it,
2138,Queen Coo - ce,
2138,it,
2139,the Swan,
2139,the Swan,
2139,the Swan,
2139,Queen Coo - ce,
2139,Queen Coo - ce,
2139,the Swan,
2140,me,
2140,a brief silence,
2140,Queen Coo - ce,
2141,we,
2141,Coo - ee - oh,
2141,Coo - ee - oh,
2141,Coo - ee - oh,
2141,Coo - ee - oh,
2141,Coo - ee - oh,
2141,Coo - ee - oh,
2141,Coo - ee - oh,
2141,three fishes in this lake that used to be Adepts at Magic and from whom Coo - ee - oh stole much of her knowledge,
2142,I,
2142,I,
2142,this lake,
2142,we,
2143,You,
2143,I,
2143,Ervic the Skeezer,
2144,I,
2145,I,
2145,I,
2145,II,
2145,II,
2146,we,
2146,we,
2146,we,
2147,us,
2147,the Wizard of Oz,
2148,us,
2148,us,
2149,she,
2149,a collapsible roof,
2149,a collapsible roof,
2150,no machinery,
2150,Glinda the Sorceress,
2150,by witchcraft,
2151,Glinda the Sorceress,
2151,Glinda the Sorceress,
2151,Glinda the Sorceress,
2151,Glinda the Sorceress,
2151,the boat,
2151,the boat,
2152,I,
2152,the boat,
2152,us,
2152,us,
2153,the Wizard of Oz,
2153,the boat,
2154,I,
2154,us,
2154,us,
2154,Button Bright,
2156,the three fishes,
2157,I,
2157,I,
2157,the boat,
2158,Coo - ee - oh,
2158,it,
2159,No one,
2159,they,
2159,three young men,
2159,three young men,
2160,I.,
2160,one of three young men,
2161,We,
2161,We,
2161,We,
2161,We,
2161,We,
2161,We,
2162,We,
2162,Glinda the Sorceress,
2163,We,
2163,the Queen,
2163,the Queen,
2163,the Queen 's enemies,
2163,the Queen,
2163,"the Flatheads , together with the Flatheads 's friend Ervic",
2163,the submarine,
2164,the Su - dic,
2164,the Queen,
2164,the Queen,
2165,We,
2166,they,
2167,they,
2168,they,
2169,by Glinda the Sorceress and the Wizard of Oz,
2169,they,
2169,they,
2169,they,
2170,by Lady Lady Aurex,
2170,the Queen,
2171,they,
2171,they,
2171,the Wizard of Oz,
2171,Glinda the Sorceress,
2171,the Sorceress,
2171,the Sorceress,
2171,this boat,
2171,Glinda the Sorceress,
2171,this boat,
2171,Glinda the Sorceress,
2172,the Wizard of Oz,
2172,our,
2172,our going to the island,
2172,our 's friends,
2173,our,
2174,Glinda the Sorceress,
2175,this boat,
2175,this boat,
2175,Glinda the Sorceress,
2176,one of the Skeezers,
2177,Glinda the Sorceress,
2177,Glinda the Sorceress,
2177,the Wizard of Oz,
2178,all of our people,
2178,another Skeezer,
2179,all of our people,
2180,Glinda the Sorceress,
2181,I,
2181,Royal Ozma 's,
2181,Royal Ozma 's,
2181,Royal Ozma 's,
2181,Royal Ozma 's,
2182,I,
2183,The little Wizard of Oz,
2184,I,
2184,The little Wizard of Oz,
2184,the three fishes,
2185,we,
2185,I,
2186,I,
2186,I,
2187,All of Royal Ozma 's counsellors,
2187,All of Royal Ozma 's counsellors,
2188,the Wizard of Oz,
2191,Ervic,
2191,the copper kettle,
2191,Ervic the Skeezer,
2192,The goldfish,
2192,The goldfish,
2193,You,
2193,You,
2193,You,
2194,You,
2194,nothing,
2195,"a powerful Yookoohoo , named Reera the Red",
2195,who,
2195,a powerful Yookoohoo,
2195,a powerful Yookoohoo,
2195,"a powerful Yookoohoo , named Reera the Red",
2195,who,
2195,who,
2195,who,
2195,"a powerful Yookoohoo , named Reera the Red",
2195,"a powerful Yookoohoo , named Reera the",
2196,"a powerful Yookoohoo , named Reera the Red",
2196,who,
2196,we,
2197,"a powerful Yookoohoo , named Reera the Red",
2197,"a powerful Yookoohoo , named Reera the Red",
2197,by pity,
2198,She,
2198,She,
2198,we,
2200,She,
2200,you,
2200,you,
2201,She,
2201,She,
2202,you,
2202,we,
2202,"Ervic , who had listened carefully",
2202,Ervic,
2203,she,
2203,she,
2203,she,
2204,she,
2204,you,
2204,we,
2205,nothing,
2205,at anything me see or hear,
2205,me,
2205,me,
2206,me,
2206,me,
2206,me,
2207,me,
2207,me,
2208,He,
2208,He,
2208,the cottage,
2208,He,
2209,The sights,
2209,The sights that met He is gaze,
2210,He,
2210,a great crocodile 's red eyes,
2210,a great crocodile 's wide open mouth,
2211,Horned toads,
2211,the cottage,
2211,black rats,
2211,black rats,
2213,It,
2213,old ladies,
2214,eyes,
2215,an ordinary person,
2215,It,
2215,It,
2217,a sharp voice,
2218,Ervic,
2218,Ervic,
2220,the voice,
2221,Ervic,
2222,Ervic,
2223,The spiders,
2223,The spiders,
2223,The spiders,
2224,the young Skeezer,
2225,An enormous black rat,
2225,An enormous black rat,
2225,squeals,
2225,the young Skeezer,
2226,The green - and - red lizard,
2226,The green - and - red lizard,
2226,the young Skeezer,
2226,The green - and - red lizard 's flame,
2227,The crocodile,
2227,The crocodile,
2228,the Skeezer,
2228,the Skeezer,
2228,the Skeezer,
2228,the horned toads,
2228,the Skeezer,
2230,The old gray ape,
2230,The old gray ape,
2230,the young Skeezer,
2231,the young Skeezer,
2233,you,
2234,the ape,
2235,you,
2236,you,
2237,the ape,
2237,laughter,
2239,you,
2239,the ape,
2240,you,
2241,the ape,
2241,the ape,
2241,you,
2242,the ape 's presence here in you 's home,
2243,you,
2244,you,
2245,you,
2245,you,
2245,you,
2246,you,
2246,the Yookoohoo,
2248,it,
2248,Curiosity,
2249,it,
2249,you,
2249,it,
2250,it,
2250,you,
2251,you,
2251,you,
2251,some of the rites of witchcraft,
2253,"Ervic , who had been pondering on the strange circumstances of Ervic , who had been pondering on the strange circumstances of his coming here",
2253,Ervic,
2253,Ervic,
2253,Ervic,
2254,Ervic,
2254,Ervic,
2254,Ervic,
2255,Ervic,
2256,Few people,
2257,Ervic,
2257,Ervic,
2258,you,
2259,you,
2259,you,
2261,you,
2261,you,
2262,you,
2264,I,
2265,That,
2265,me,
2267,me,
2267,me,
2268,me,
2268,me,
2268,me,
2269,It,
2270,you,
2270,you,
2272,This,
2272,the face beneath the lace cap,
2273,"by anyone who , like me , asked for nothing , expected nothing , and had no reason for coming except curiosity",
2273,anyone,
2273,anyone,
2273,anyone,
2274,This attitude,
2274,the witch,
2274,the witch,
2275,the witch,
2275,the witch,
2276,Ervic,
2276,Ervic,
2277,Ervic,
2277,the form,
2277,"the form , with the ape 's back to Ervic",
2278,Ervic,
2279,you,
2280,me,
2281,me,
2281,you,
2281,you,
2282,me,
2282,me,
2282,me,
2282,an ape,
2282,an ape,
2283,one,
2284,Ervic,
2284,Ervic,
2285,Ervic,
2285,Ervic,
2286,a red wolf,
2286,a dog,
2287,a red wolf 's teeth,
2288,Ervic,
2288,Ervic,
2289,she,
2290,the four great spiders,
2290,the four great spiders,
2290,the four great spiders,
2292,Reera the Red,
2292,Reera the Red 's cottage,
2293,most people,
2293,the Red,
2295,Ervic,
2296,Ervic,
2296,You,
2297,You,
2298,Ervic,
2299,You,
2300,You,
2300,You,
2301,the Skeezer,
2301,the Skeezer,
2301,the Skeezer,
2301,the Skeezer,
2303,This confession,
2304,the Skeezer,
2304,your,
2305,your,
2306,I,
2306,I.,
2307,Reera the Red,
2308,I,
2309,I,
2311,I,
2311,I,
2312,I,
2312,I,
2313,I,
2314,I,
2314,I,
2314,I,
2316,you,
2316,you,
2318,you,
2319,you,
2319,you,
2320,you,
2320,you,
2321,you,
2321,a friend of you,
2322,three children,
2322,three children,
2323,you,
2323,the fishes,
2324,you,
2325,me,
2326,the Skeezer,
2327,the Skeezer,
2328,the Skeezer,
2329,Ervic,
2330,you,
2330,them,
2331,I,
2331,I,
2331,you,
2331,I,
2335,People,
2336,you,
2336,you,
2336,me,
2336,you,
2339,you,
2339,you,
2340,I,
2340,I,
2341,a table,
2342,I,
2342,I,
2343,I,
2344,I,
2344,we,
2344,we,
2344,we,
2345,Ervic,
2345,Ervic,
2347,Nothing,
2350,Reera the Red,
2350,Reera the Red,
2351,Reera the Red,
2351,you,
2351,Reera the Red,
2351,Reera the Red,
2352,his,
2353,his,
2354,Reera the Red,
2354,you,
2354,girls who would be Adepts at Magic Wand,
2355,You,
2356,You,
2356,I,
2356,I,
2357,They,
2357,They,
2357,I,
2358,us,
2359,The Skeezer,
2360,He,
2360,the Yookoohoo,
2360,He,
2361,brilliant incandescent lamps,
2362,Dorothy the Lamb,
2362,the island,
2365,Lady Lady Aurex,
2365,them,
2365,them,
2366,you,
2367,Dorothy the Lamb,
2368,you,
2368,these people,
2368,these people,
2370,I,
2370,I,
2371,Dorothy the Lamb,
2373,I,
2373,I,
2374,Dorothy the Lamb,
2375,She,
2375,She,
2375,She,
2376,She,
2377,sound,
2377,"A sort of grating , grinding sound",
2378,The whole island,
2379,She,
2379,She,
2379,She,
2380,Royal Ozma,
2381,Dorothy the Lamb,
2381,Dorothy the Lamb,
2382,Royal Ozma,
2383,they,
2383,they,
2384,they,
2384,they,
2385,their hostess,
2386,Coo - ee - oh,
2386,Coo - ee - oh,
2387,it,
2387,the Flatheads,
2388,their hostess,
2388,Dorothy the Lamb,
2390,Lady Aurex,
2390,a window,
2390,them,
2390,them,
2391,a window,
2391,them,
2391,them,
2392,Lady Aurex,
2395,Dorothy the Lamb,
2399,Coo - ee - oh,
2399,Coo - ee - oh,
2399,sub,
2401,I,
2401,I,
2401,our Queen,
2401,the Flatheads,
2401,the Flatheads,
2401,the Flatheads,
2402,the Flatheads,
2402,we,
2402,Dorothy the Lamb,
2403,the Flatheads,
2403,Royal Ozma,
2404,we,
2404,we,
2404,Lady Aurex,
2405,I,
2408,our Queen 's,
2408,our Queen 's,
2408,the three Adepts in Sorcery that are now fishes,
2411,Lady Aurex,
2411,Lady Aurex,
2414,their,
2414,Coo - ee - oh,
2414,Lady Aurex,
2414,a voice,
2419,The Flatheads,
2419,The Flatheads,
2421,"the Su - dic , who had armed all the Su - dic , who had armed all his followers and had brought with him two copper vessels , which he carefully set down upon the ground beside him 's followers and had brought with the Su - dic , who had armed all his followers and had brought with him two copper vessels , which he carefully set down upon the ground beside him two copper vessels , which the Su - dic , who had armed all his followers and had brought with him two copper vessels , which he carefully set down upon the ground beside him carefully set down upon the ground beside the Su - dic , who had armed all his followers and had brought with him two copper vessels , which he carefully set down upon the ground beside him",
2421,the Su - dic,
2421,all the Su - dic,
2421,the Su - dic,
2421,the Su - dic,
2421,all the Su - dic,
2421,he,
2421,he,
2421,the Su - dic,
2421,he,
2421,he,
2421,the Su - dic,
2421,the Su - dic,
2421,he,
2421,the Su - dic,
2421,the Su - dic,
2421,he,
2421,the Su - dic,
2421,the,
2421,he,
2422,Coo - ee - oh,
2422,Coo - ee - oh,
2422,he,
2422,the Su - dic,
2422,the Su - dic,
2422,he,
2423,our,
2423,our,
2423,one of the chief officers,
2424,"the Su - dic , who had armed all his followers and had brought with him two copper vessels , which he carefully set down upon the ground beside him",
2424,the Su - dic,
2424,the Su - dic,
2424,he,
2425,The Queen of the Skeezers,
2425,me,
2425,me,
2425,me,
2426,The Queen of the Skeezers,
2426,me,
2426,we,
2427,the officers,
2427,the officers,
2428,something black,
2430,Dorothy the Lamb,
2433,Coo - ee - oh,
2434,the Queen 's,
2434,the Queen 's,
2434,the Lady Aurex,
2434,the Queen 's,
2434,the Queen 's,
2435,The Su - dic and The Su - dic 's people,
2435,The Su - dic and his people,
2437,Coo - ee - oh 's,
2438,Coo - ee - oh 's,
2438,Coo - ee - oh 's,
2439,The Su - dic,
2439,Coo - ee - oh 's,
2439,The Su - dic,
2439,The Su - dic,
2440,The Conquest of the Skeezers Queen Coo - ee - oh,
2440,the Skeezers,
2443,a beautiful White Swan,
2444,the Su - dic,
2444,the Su - dic,
2446,You,
2446,My,
2447,You,
2447,You 's web feet,
2449,You,
2451,You,
2451,You,
2452,You,
2452,You,
2453,You,
2454,You,
2454,You,
2456,he,
2457,he,
2457,he,
2457,he,
2457,only he is wife,
2457,I,
2457,I,
2457,only my wife,
2458,the Diamond Swan,
2458,the Diamond Swan,
2459,the Diamond Swan,
2460,Your,
2460,Your,
2460,Your,
2460,the three magic fishes,
2460,the three magic fishes to deal with,
2461,The Su - dic,
2464,his men,
2464,the Swan,
2465,Coo - ce - oh,
2465,no arrows or spears,
2466,The Su - dic,
2466,The Su - dic,
2466,The Su - dic,
2467,what to do with the Skeezers who were in it,
2468,transformed,
2469,"by machinery , but by certain mystic words uttered by Coo - ce - oh",
2469,by Coo - ce - oh,
2470,They,
2470,it,
2472,one of They,
2472,one of They,
2472,They,
2473,the Supreme Dictator of the Flatheads,
2473,the Supreme Dictator of the Flatheads,
2474,by caring for a lot of stupid Skeezers,
2474,the Supreme Dictator of the Flatheads,
2475,you,
2476,He,
2476,our,
2476,our,
2478,our,
2478,our,
2479,our,
2479,our,
2480,we,
2480,I,
2480,we,
2480,we,
2480,we,
2481,we,
2481,we,
2481,we,
2482,The Diamond Swan,
2482,one of the young Skeezers named Ervic,
2482,The Diamond Swan,
2482,The Diamond Swan,
2482,The Diamond Swan,
2483,The Diamond Swan,
2484,Ervic,
2485,people,
2485,people,
2485,your Majesty,
2485,your Majesty,
2486,we,
2486,we,
2486,Ervic,
2487,your Majesty,
2487,your Majesty 's eyes,
2488,Ervic,
2488,Ervic and the others,
2489,I,
2489,I,
2491,I,
2491,I,
2491,I,
2491,I,
2493,I,
2494,she,
2494,she,
2494,they,
2496,Ervic and his companions,
2496,she,
2497,she,
2497,she,
2497,she,
2498,Ervic,
2498,the Flatheads,
2501,"by Royal Ozma and Dorothy the Lamb and Lady Aurex , who had left the house and gone close to the glass of the dome , in order to see what was going on",
2501,Lady Aurex,
2501,Royal Ozma and Dorothy the Lamb and Lady Aurex,
2501,who,
2502,Many of the Skeezers,
2502,Many of the Skeezers,
2503,by the water and the necessity of looking upward at an angle,
2503,Many of the Skeezers,
2504,They,
2504,They,
2504,Queen Coo - ee - oh 's,
2504,They,
2505,Dorothy the Lamb,
2506,Dorothy the Lamb,
2507,Lady Aurex,
2507,Lady Aurex,
2508,Royal Ozma,
2508,Royal Ozma,
2508,a dreadful misfortune,
2509,you,
2509,Dorothy the Lamb,
2510,the Skeezers,
2511,you,
2513,you,
2513,Dorothy the Lamb,
2514,Only Coo,
2515,We,
2515,Dorothy the Lamb,
2517,the Lamb,
2518,The machinery,
2518,Only Coo - ee - oh,
2519,Dorothy the Lamb 's,
2520,Royal Ozma,
2520,Dorothy the Lamb,
2521,Royal Ozma,
2525,Dorothy the Lamb,
2525,Lady Aurex,
2526,We,
2526,We,
2526,We,
2527,We,
2527,We,
2528,No one,
2528,Lady Aurex,
2529,we,
2529,we,
2529,the water,
2530,Royal Ozma,
2531,you 's Magic Belt,
2532,you,
2533,doors,
2533,you,
2534,only Coo - ee - oh,
2534,Lady Aurex,
2536,Dorothy the Lamb,
2536,that dreadful Queen 's witchcraft,
2536,Dorothy,
2537,Dorothy the Lamb,
2537,Dorothy the Lamb,
2537,the Lamb,
2537,Royal Ozma,
2538,Royal Ozma,
2538,Royal Ozma,
2539,The Princess of Oz,
2539,The Princess of Oz,
2539,The Princess of Oz,
2539,The Princess of Oz,
2539,The Princess of Oz,
2540,The Princess of Oz,
2541,Careful thought,
2541,the course of events,
2543,Dorothy the Lamb,
2545,Lady Aurex,
2545,Lady Aurex,
2545,Lady Aurex 's trembling servants,
2545,Lady Aurex 's trembling servants,
2547,All the Skeezers,
2547,All the Skeezers,
2547,the only one,
2547,the only one,
2548,Skeezers,
2548,several of the leading Skeezers,
2548,several of the leading Skeezers,
2548,Skeezers,
2548,several of the leading Skeezers,
2548,she,
2549,she,
2549,Skeezers,
2549,several of the leading Skeezers,
2549,Skeezers,
2549,Skeezers,
2549,several of the leading Skeezers,
2549,several of the leading Skeezers,
2549,Skeezers,
2549,Skeezers,
2550,she,
2550,she,
2550,she,
2550,Skeezers,
2550,Skeezers,
2550,several of the leading Skeezers,
2550,fairies,
2550,all,
2551,Queen Coo - ee,
2551,no fairy,
2552,Lady Aurex,
2553,you,
2553,you,
2553,you,
2553,you,
2554,me,
2554,me,
2554,me,
2555,me,
2556,you,
2556,you,
2557,them,
2559,This speech,
2560,the Skeezers,
2560,by the transformation and absence of Coo - ee - oh 's,
2561,the Skeezers,
2561,a grand procession,
2562,Royal Ozma,
2562,Lady Aurex,
2563,Royal Ozma,
2564,Royal Ozma,
2564,Royal Ozma,
2564,Royal Ozma,
2564,Royal Ozma,
2565,Royal Ozma,
2565,Royal Ozma,
2565,Dorothy the Lamb,
2565,Coo - ee - oh 's,
2566,the three Adept Witches,
2566,Coo - ee - oh 's,
2567,she,
2567,Dorothy the Lamb,
2568,she,
2568,Coo,
2568,Royal Ozma,
2569,she,
2569,she,
2570,us,
2570,us,
2570,the Diamond Swan,
2570,Dorothy the Lamb,
2571,us,
2572,Coo - ee - oh,
2572,the Diamond Swan,
2573,we ourselves,
2573,we ourselves,
2573,we ourselves,
2573,we ourselves,
2574,Dorothy the Lamb,
2576,we ourselves,
2576,Royal Ozma,
2576,the three Adepts,
2578,us,
2579,the little girl,
2580,Royal Ozma,
2580,Royal Ozma,
2581,the little girl,
2581,the little girl,
2581,Royal Ozma,
2582,the little girl,
2582,the little girl know Royal Ozma,
2582,the little girl,
2582,the little girl,
2582,the little girl,
2582,the little girl,
2583,She,
2583,She,
2583,She,
2584,that,
2585,by fishes of many kinds and many sizes,
2586,She,
2586,fishes of many kinds and many sizes,
2587,she,
2587,she,
2591,Many with big round eyes,
2591,the Lamb,
2591,Dorothy the Lamb,
2591,Many with big round eyes,
2591,Many with big round eyes,
2591,Dorothy the Lamb,
2592,all the animals and birds,
2592,many fishes,
2592,many fishes,
2592,many fishes,
2593,the fish of smaller size,
2593,the fish of smaller size,
2594,Dorothy the Lamb,
2594,Dorothy the Lamb,
2595,Dorothy the Lamb,
2595,the gold and silver and bronze fishes,
2595,Dorothy the Lamb,
2596,the Lamb 's eyes,
2597,the gold and silver and bronze fishes,
2597,the gold and silver and bronze fishes,
2597,Dorothy the Lamb,
2598,She,
2598,She,
2601,She,
2603,She,
2605,me,
2605,me,
2605,me,
2605,me,
2606,"The Alarm Bell Glinda , the Good , in The Alarm Bell Glinda , the Good 's palace in the Quadling Country ,",
2606,"The Alarm Bell Glinda , the Good",
2606,the Good,
2606,"The Alarm Bell Glinda , the Good , in The Alarm Bell Glinda , the Good 's palace in the Quadling",
2606,the Good,
2606,the,
2607,the Good,
2608,the Great Book of Records,
2608,Royal Ozma,
2608,Royal Ozma,
2608,Queen Coo - ee - oh,
2609,the Flatheads,
2609,the Flatheads 's Supreme Dictator,
2610,Glinda the Sorceress,
2610,Queen Coo - ee - oh,
2610,none of the Skeezers,
2610,none of the Skeezers,
2612,every maid,
2612,Glinda the Sorceress,
2612,a sudden clang of the great alarm bell,
2613,Glinda the Sorceress,
2613,Glinda the Sorceress,
2613,Glinda the Sorceress,
2613,Glinda the Sorceress,
2614,Glinda the Sorceress,
2614,the little girl,
2614,Glinda the Sorceress,
2615,Glinda the Sorceress,
2615,danger,
2615,Glinda the Sorceress,
2617,Royal Ozma,
2617,Royal Ozma,
2617,Glinda the Sorceress,
2618,the Record,
2618,the Record,
2618,Queen,
2618,Queen Coo - ee -,
2618,by the Flathead Su - dic,
2619,Glinda the Sorceress,
2620,Glinda the Sorceress,
2620,a powerful sorceress,
2620,who,
2620,the Adepts of Magic,
2620,Coo - ee - oh,
2620,the Adepts of Magic,
2621,Glinda the Sorceress,
2621,Glinda the Sorceress,
2621,someone,
2622,Royal Ozma 's and Dorothy the Lamb,
2622,someone,
2623,Glinda the Sorceress,
2623,Glinda the Sorceress,
2623,Glinda the Sorceress,
2623,no magic,
2623,no magic,
2625,Glinda the Sorceress,
2625,Glinda the Sorceress,
2625,Glinda the Sorceress,
2625,Glinda the Sorceress,
2626,Glinda the Sorceress,
2627,Glinda the Sorceress,
2628,Glinda the Sorceress,
2628,Glinda the Sorceress,
2629,she,
2629,she,
2629,she,
2630,she,
2630,the problem,
2630,she,
2631,she,
2631,she,
2631,she,
2631,she,
2632,the Scarecrow of Oz,
2633,the Scarecrow of Oz,
2634,Glinda the Sorceress,
2634,the Scarecrow of Oz,
2634,two little girls,
2634,by all the Oz people,
2636,Trot,
2636,the chariot of Glinda the Sorceress,
2638,I,
2638,I,
2639,Glinda the Sorceress,
2639,and Glinda the Sorceress,
2639,We,
2640,the Scarecrow of Oz of Oz,
2641,The girls,
2641,The girls,
2641,Glinda the Sorceress,
2641,the Scarecrow of Oz of Oz,
2641,the Scarecrow of Oz of Oz,
2642,We,
2642,Glinda the Sorceress,
